,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
12780,295.0,fha,,,surrey,2021-04-26,2021-05-05,,,retail,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-27,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12781,296.0,fha,,,chilliwack,2021-04-26,2021-05-05,,,maintenance/t rades/construc tion,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12782,297.0,fha,,,abbotsfor d,2021-04-26,2021-05-07,,,manufacturing /industry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-27,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12783,298.0,viha,,,victoria,2021-04-26,,2021-04-21,2021-04-26,office,0.0,3.0,closed,yes,no,yes,,unknown,no,no,127.0,no,17-2021,,,f22-1445 records_part3.pdf,
12784,299.0,vch,,,vancouver,2021-04-26,,2021-04-26,2021-05-16,retail,,3.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12785,300.0,fha,,,langley,2021-04-27,2021-05-09,,,office,5.0,5.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12786,301.0,fha,,,langley,2021-04-27,2021-05-14,,,retail,11.0,11.0,[1] closed,yes,yes,unknown,2021-04-29,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12787,302.0,fha,,,burnaby,2021-04-27,2021-05-04,,,retail,4.0,4.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12788,303.0,fha,,,surrey,2021-04-27,2021-05-06,,,maintenance/t rades/construc tion,6.0,6.0,[1] closed,yes,yes,unknown,2021-04-27,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12789,304.0,fha,,,chilliwack,2021-04-27,2021-05-05,,,manufacturing /industry,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-28,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12790,305.0,fha,,,surrey,2021-04-27,2021-05-12,,,manufacturing /industry,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-28,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12791,306.0,fha,,,chilliwack,2021-04-27,2021-05-22,,,retail,4.0,4.0,[1] closed,yes,no,unknown,2021-04-27,yes,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12792,307.0,fha,,,abbotsfor d,2021-04-27,2021-05-17,,,warehouse,7.0,7.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12793,308.0,fha,,,langley,2021-04-27,2021-05-12,,,manufacturing /industry,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-27,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12794,309.0,nha,,,unknown,2021-04-27,2021-06-06,,,manufacturing /industry,,8.0,"open (if open, reason for non- closure)",no,no,no,,unknown,no,no,,no,17-2021,,,f22-1445 records_part3.pdf,
12795,310.0,fha,,,urnaby,2021-04-28,2021-05-25,,,office,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-30,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12796,311.0,fha,,,ew estminst r,2021-04-28,2021-05-22,,,retail,19.0,19.0,[1] closed,yes,no,unknown,2021-05-09,yes,no,yes,,no,17-2021,,19-2021,f22-1445 records_part3.pdf,
12797,312.0,fha,,,ission,2021-04-28,2021-05-11,,,maintenance/t rades/construc tion,5.0,5.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12798,313.0,fha,,,urnaby,2021-04-28,2021-05-05,,,hospitality/ser vices,4.0,4.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12799,314.0,fha,,,urrey,2021-04-28,2021-05-29,,,manufacturing /industry,6.0,6.0,[1] closed,yes,no,unknown,2021-05-14,yes,no,yes,,no,17-2021,,19-2021,f22-1445 records_part3.pdf,
12800,315.0,fha,,,urrey,2021-04-28,2021-06-06,,,retail,8.0,8.0,[1] closed,yes,yes,unknown,2021-05-02,no,no,yes,,no,17-2021,,18-2021,f22-1445 records_part3.pdf,
12801,316.0,fha,,,bbotsfor,2021-04-28,2021-05-20,,,food processing,7.0,7.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12802,317.0,fha,,,ission,2021-04-28,2021-05-09,,,retail,3.0,3.0,[1] closed,yes,yes,unknown,2021-04-29,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12803,318.0,fha,,,urrey,2021-04-28,2021-05-09,,,office,4.0,4.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12804,319.0,fha,,,urrey,2021-04-28,2021-05-06,,,other,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12805,320.0,fha,,,urrey,2021-04-28,2021-05-29,,,retail,4.0,4.0,[1] closed,yes,yes,unknown,2021-04-29,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12806,321.0,fha,,,urrey,2021-04-28,2021-05-14,,,maintenance/t rades/construc tion,6.0,6.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12807,322.0,fha,,,urrey,2021-04-28,2021-06-02,,,office,5.0,5.0,[1] closed,yes,yes,unknown,2021-04-29,no,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12808,323.0,iha,,,awston/ke emeos,2021-04-29,,2021-04-29,,farm/agricultu re,4.0,3.0,not closed,no,no,no,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12809,324.0,fha,,,burnaby,2021-04-29,2021-05-19,,,food processing,5.0,5.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12810,325.0,fha,,,delta,2021-04-29,2021-05-08,,,transportation,7.0,7.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12811,326.0,fha,,,surrey,2021-04-29,2021-05-09,,,maintenance/t rades/construc tion,5.0,5.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12812,327.0,fha,,,surrey,2021-04-29,2021-05-14,,,restaurant/bar /lounge,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12813,328.0,fha,,,surrey,2021-04-29,2021-05-19,,,transportation,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12814,329.0,fha,,,langley,2021-04-29,2021-05-14,,,warehouse,7.0,7.0,[1] closed,yes,yes,unknown,2021-05-02,no,no,yes,,no,17-2021,,18-2021,f22-1445 records_part3.pdf,
12815,330.0,vch,,,vancouver,2021-04-29,,2021-04-29,2021-05-19,other,,3.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12816,331.0,fha,,,burnaby,2021-04-30,2021-04-30,,,manufacturing /industry,3.0,3.0,[1] closed,yes,no,unknown,2021-05-02,yes,no,yes,,no,17-2021,,18-2021,f22-1445 records_part3.pdf,
12817,332.0,fha,,,langley,2021-04-30,2021-05-17,,,office,3.0,3.0,[1] closed,yes,no,unknown,2021-04-30,yes,no,yes,,no,17-2021,,17-2021,f22-1445 records_part3.pdf,
12818,333.0,fha,,,surrey,2021-04-30,2021-05-11,,,retail,6.0,6.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12819,334.0,fha,,,new westminst er,2021-04-30,2021-05-04,,,restaurant/bar /lounge,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12820,335.0,viha,,,nanaimo,2021-04-30,,2021-04-27,2021-04-30,other,0.0,3.0,closed,yes,no,yes,,unknown,no,no,123.0,no,17-2021,,,f22-1445 records_part3.pdf,
12821,336.0,vch,,,ichmond,2021-04-30,,2021-04-30,2021-05-19,office,,4.0,managed without closure (not closed),no,no,no,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12822,337.0,nha,,,nknown,2021-04-30,2021-05-20,,,maintenance/t rades/construc tion,2.0,5.0,"open (if open, reason for non- closure)",no,no,no,,unknown,no,no,,no,17-2021,,,f22-1445 records_part3.pdf,
12823,338.0,fha,,,urnaby,2021-05-01,2021-05-20,,,gym/fitness,4.0,4.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,17-2021,,,f22-1445 records_part3.pdf,
12824,339.0,viha,,,ictoria,2021-05-01,,2021-04-29,2021-05-01,other,0.0,3.0,closed,yes,no,yes,,unknown,no,no,122.0,no,17-2021,,,f22-1445 records_part3.pdf,
12825,340.0,viha,,,ictoria,2021-05-02,,2021-04-30,2021-05-06,other,0.0,6.0,open,no,no,no,,unknown,no,yes,117.0,no,18-2021,,,f22-1445 records_part3.pdf,
12826,341.0,iha,,,elowna,2021-05-03,,2021-05-03,,maintenance/t rades/construc tion,3.0,5.0,closed,yes,yes,no,2021-04-30,no,no,no,,no,18-2021,,17-2021,f22-1445 records_part3.pdf,
12827,342.0,fha,,,ission,2021-05-03,2021-05-20,,,food processing,7.0,7.0,[1] closed,yes,yes,unknown,2021-05-07,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12828,343.0,fha,,,angley,2021-05-03,2021-05-17,,,maintenance/t rades/construc tion,4.0,4.0,[1] closed,yes,yes,unknown,2021-05-04,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12829,344.0,fha,,,elta,2021-05-03,2021-05-14,,,food processing,4.0,4.0,[1] closed,yes,no,unknown,2021-05-03,yes,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12830,345.0,fha,,,urrey,2021-05-03,2021-05-10,,,maintenance/t rades/construc tion,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12831,346.0,fha,,,urrey,2021-05-03,2021-05-18,,,farm/agricultu re,4.0,4.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12832,347.0,fha,,,urrey,2021-05-03,2021-05-16,,,maintenance/t rades/construc tion,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12833,348.0,fha,,,angley,2021-05-03,2021-05-11,,,manufacturing /industry,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12834,349.0,fha,,,elta,2021-05-03,2021-05-12,,,warehouse,4.0,4.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12835,350.0,fha,,,oquitlam,2021-05-03,2021-05-19,,,maintenance/t rades/construc tion,8.0,8.0,[1] closed,yes,yes,unknown,2021-05-04,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12836,351.0,fha,,,ission,2021-05-03,2021-05-20,,,farm/agricultu re,6.0,6.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12837,352.0,fha,,,urrey,2021-05-03,2021-05-20,,,manufacturing /industry,8.0,8.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12838,353.0,viha,,,ictoria,2021-05-03,,2021-05-01,2021-05-05,other,0.0,5.0,closed,yes,no,yes,,unknown,no,no,118.0,no,18-2021,,,f22-1445 records_part3.pdf,
12839,354.0,vch,,,ancouver,2021-05-03,,2021-05-03,2021-05-21,maintenance/t rades/construc tion,,4.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,18-2021,,,f22-1445 records_part3.pdf,
12840,355.0,nha,,,nknown,2021-05-03,2021-06-15,,,farm/agricultu re,1.0,10.0,closed by order,yes,yes,no,2021-05-10,unknown,no,no,,no,18-2021,,,f22-1445 records_part3.pdf,
12841,356.0,fha,,,urrey,2021-05-04,2021-05-12,,,maintenance/t rades/construc tion,3.0,3.0,[1] closed,yes,yes,unknown,2021-05-05,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12842,357.0,fha,,,bbotsfor,2021-05-04,2021-05-27,,,maintenance/t rades/construc tion,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12843,358.0,fha,,,urrey,2021-05-04,2021-05-20,,,maintenance/t rades/construc tion,8.0,8.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12844,359.0,fha,,,urrey,2021-05-04,2021-05-14,,,retail,4.0,4.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12845,360.0,fha,,,delta,2021-05-04,2021-05-20,,,maintenance/t rades/construc tion,3.0,3.0,[1] closed,yes,yes,unknown,2021-05-05,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12846,361.0,vch,,,richmond,2021-05-04,,2021-05-04,2021-05-20,gym/fitness,,3.0,partially closed or widespread isolation by ph,yes,no,no,,yes,no,no,,no,18-2021,,,f22-1445 records_part3.pdf,
12847,362.0,iha,,,summerlan d,2021-05-05,,2021-05-05,,personal care,3.0,3.0,closed,yes,yes,no,2021-04-30,no,no,no,,no,18-2021,,17-2021,f22-1445 records_part3.pdf,
12848,363.0,fha,,,coquitlam,2021-05-05,2021-05-05,,,maintenance/t rades/construc tion,4.0,4.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12849,364.0,fha,,,port moody,2021-05-05,2021-05-11,,,restaurant/bar /lounge,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12850,365.0,fha,,,delta,2021-05-05,2021-05-18,,,manufacturing /industry,8.0,8.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12851,366.0,fha,,,surrey,2021-05-05,2021-05-16,,,transportation,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12852,367.0,fha,,,burnaby,2021-05-05,2021-05-16,,,warehouse,6.0,6.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12853,368.0,fha,,,burnaby,2021-05-05,2021-05-17,,,personal care,3.0,3.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12854,369.0,fha,,,mission,2021-05-05,2021-05-22,,,manufacturing /industry,5.0,5.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12855,370.0,fha,,,burnaby,2021-05-05,2021-05-20,,,retail,3.0,3.0,[1] closed,yes,no,unknown,2021-05-06,yes,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12856,371.0,fha,,,surrey,2021-05-05,2021-06-03,,,transportation,7.0,7.0,[1] closed,yes,no,unknown,2021-05-06,yes,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12857,372.0,fha,,,abbotsfor d,2021-05-05,2021-05-18,,,restaurant/bar /lounge,5.0,5.0,[1] closed,yes,yes,unknown,2021-05-06,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12858,373.0,fha,,,surrey,2021-05-05,2021-05-14,,,food processing,4.0,4.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12859,374.0,viha,,,ladysmith,2021-05-05,,2021-04-29,2021-05-05,other,0.0,3.0,open,no,no,no,,unknown,no,yes,118.0,no,18-2021,,,f22-1445 records_part3.pdf,
12860,375.0,vch,,,richmond,2021-05-05,,2021-05-05,2021-05-20,maintenance/t rades/construc tion,,3.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,18-2021,,,f22-1445 records_part3.pdf,
12861,376.0,iha,,,nelson,2021-05-06,,2021-05-06,,health care facility (acute/ltc),4.0,3.0,not closed,no,no,no,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12862,377.0,iha,,,winfield,2021-05-06,,2021-05-06,,food processing,1.0,4.0,closed,yes,no,yes,2021-05-06,no,no,no,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12863,378.0,iha,,,golden,2021-05-06,,2021-05-06,,hospitality/ser vices,5.0,5.0,closed,yes,no,yes,2021-04-20,no,no,no,,no,18-2021,,16-2021,f22-1445 records_part3.pdf,
12864,379.0,iha,,,penticton,2021-05-06,,2021-05-06,,restaurant/bar /lounge,5.0,5.0,closed,yes,no,yes,2021-04-19,no,no,no,,no,18-2021,,16-2021,f22-1445 records_part3.pdf,
12865,380.0,fha,,,surrey,2021-05-06,2021-05-19,,,restaurant/bar /lounge,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12866,381.0,fha,,,surrey,2021-05-06,2021-05-26,,,personal care,3.0,3.0,[1] closed,yes,yes,unknown,2021-05-07,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12867,382.0,fha,,,abbotsfor d,2021-05-06,2021-05-23,,,retail,7.0,7.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12868,383.0,fha,,,chilliwack,2021-05-06,2021-05-22,,,personal care,12.0,12.0,[1] closed,yes,no,unknown,2021-05-07,yes,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12869,384.0,iha,,,kelowna,2021-05-07,,2021-05-07,,transportation,7.0,15.0,not closed,no,no,no,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12870,385.0,iha,,,kelowna,2021-05-07,,2021-05-07,,retail,6.0,7.0,closed,yes,yes,no,2021-05-08,no,no,no,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12871,386.0,fha,,,surrey,2021-05-07,2021-05-21,,,office,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12872,387.0,fha,,,surrey,2021-05-07,2021-05-21,,,office,6.0,6.0,[1] closed,yes,yes,unknown,2021-05-08,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12873,388.0,fha,,,abbotsfor d,2021-05-07,2021-05-31,,,manufacturing /industry,6.0,6.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12874,389.0,fha,,,delta,2021-05-07,2021-05-14,,,restaurant/bar /lounge,3.0,3.0,[1] closed,yes,yes,unknown,2021-05-07,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12875,390.0,fha,,,abbotsfor d,2021-05-07,2021-05-21,,,food processing,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12876,391.0,fha,,,langley,2021-05-07,2021-05-21,,,manufacturing /industry,5.0,5.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12877,392.0,fha,,,coquitlam,2021-05-07,2021-05-29,,,manufacturing /industry,8.0,8.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12878,393.0,fha,,,surrey,2021-05-07,2021-05-17,,,retail,5.0,5.0,[3] not closed: alternate control measures,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12879,394.0,fha,,,chilliwack,2021-05-07,2021-05-16,,,restaurant/bar /lounge,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12880,395.0,fha,,,langley,2021-05-07,2021-05-28,,,food processing,6.0,6.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,18-2021,,,f22-1445 records_part3.pdf,
12881,396.0,fha,,,new westminst er,2021-05-07,2021-05-25,,,restaurant/bar /lounge,5.0,5.0,[1] closed,yes,yes,unknown,2021-05-07,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12882,397.0,fha,,,abbotsfor d,2021-05-07,2021-05-21,,,farm/agricultu re,19.0,19.0,[1] closed,yes,yes,unknown,2021-05-08,no,no,yes,,no,18-2021,,18-2021,f22-1445 records_part3.pdf,
12883,398.0,nha,,,nknown,2021-05-07,2021-06-23,,,manufacturing /industry,,11.0,"open (if open, reason for non- closure)",no,no,no,,unknown,no,no,,no,18-2021,,,f22-1445 records_part3.pdf,
12884,399.0,viha,,,ictoria,2021-05-08,,2021-04-21,2021-05-08,office,0.0,3.0,closed,yes,no,yes,,unknown,no,no,115.0,no,18-2021,,,f22-1445 records_part3.pdf,
12885,400.0,iha,,,rail,2021-05-09,,2021-05-09,,personal care,3.0,3.0,closed,yes,yes,no,2021-05-07,no,no,no,,no,19-2021,,,f22-1445 records_part3.pdf,
12886,401.0,iha,,,hase,2021-05-10,,2021-05-10,,first responder,5.0,4.0,not closed,no,no,no,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12887,402.0,iha,,,olden,2021-05-10,,2021-05-10,,manufacturing /industry,4.0,4.0,not closed,no,no,no,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12888,403.0,iha,,,hase,2021-05-10,,2021-05-10,,retail,4.0,4.0,unknown,unknown,no,no,,no,no,no,,no,19-2021,,,f22-1445 records_part3.pdf,
12889,404.0,iha,,,elowna,2021-05-10,,2021-05-10,,office,11.0,6.0,closed,yes,yes,no,2021-05-10,no,no,no,,no,19-2021,,,f22-1445 records_part3.pdf,
12890,405.0,iha,,,ernon,2021-05-10,,2021-05-10,2021-05-15,farm/agricultu re,4.0,4.0,unknown,unknown,no,no,,no,no,no,,no,19-2021,,,f22-1445 records_part3.pdf,
12891,406.0,fha,,,elta,2021-05-10,2021-05-20,,,manufacturing /industry,4.0,4.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12892,407.0,fha,,,ort oquitlam,2021-05-10,2021-05-23,,,retail,4.0,4.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12893,408.0,fha,,,urrey,2021-05-10,2021-05-12,,,maintenance/t rades/construc tion,3.0,3.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12894,409.0,fha,,,elta,2021-05-10,2021-05-18,,,manufacturing /industry,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12895,410.0,fha,,,urrey,2021-05-10,2021-06-10,,,transportation,19.0,19.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12896,411.0,fha,,,angley,2021-05-10,2021-06-02,,,warehouse,3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12897,412.0,fha,,,urrey,2021-05-10,2021-05-22,,,health care facility (acute/ltc),3.0,3.0,[2] not closed: insufficient evidence of recent transmission,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12898,413.0,fha,,,bbotsfor,2021-05-10,2021-05-20,,,food processing,3.0,3.0,[4] not closed: public interest in remaining open,no,no,unknown,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12899,414.0,fha,,,aple idge,2021-05-10,2021-05-19,,,restaurant/bar /lounge,4.0,4.0,[1] closed,yes,yes,unknown,2021-05-10,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12900,415.0,viha,,,uncan,2021-05-10,,2021-05-03,2021-05-10,other,0.0,3.0,open,no,no,no,,unknown,no,yes,113.0,no,19-2021,,,f22-1445 records_part3.pdf,
12901,416.0,viha,,,eep bay,2021-05-10,,2021-05-08,2021-05-10,other,0.0,3.0,closed,yes,no,yes,,unknown,no,no,113.0,no,19-2021,,,f22-1445 records_part3.pdf,
12902,417.0,viha,,,anaimo,2021-05-10,,2021-05-07,2021-05-12,restaurant/bar /lounge,0.0,4.0,closed,yes,no,yes,,unknown,no,no,111.0,no,19-2021,,,f22-1445 records_part3.pdf,
12903,418.0,vch,,,ancouver,2021-05-10,,2021-05-10,2021-05-28,other,,4.0,not a worksite,no,no,no,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
12904,419.0,vch,,,ancouver,2021-05-10,,2021-05-10,2021-06-02,other,,3.0,voluntarily closed by operator,yes,no,yes,,no,no,no,,no,19-2021,,,f22-1445 records_part3.pdf,
12905,420.0,iha,,,ernon,2021-05-11,,2021-05-11,,hospitality/ser vices,4.0,3.0,closed,yes,yes,no,2021-05-07,no,no,no,,no,19-2021,,,f22-1445 records_part3.pdf,
12906,421.0,iha,,,lk valley,2021-05-11,,2021-05-11,,manufacturing /industry,6.0,9.0,not closed,no,no,no,,no,no,yes,,no,19-2021,,,f22-1445 records_part3.pdf,
